simulation month frag_zone year random_number selected_set
4 11 18 9 0.8985982397387897 10
4 11 18 10 0.5147161839120823 7
4 12 1 1 0.7460770491213538 4
4 12 1 2 0.7757152921938943 5
4 12 1 3 0.2316350627290319 3
4 12 1 4 0.4009451085490683 10
4 12 1 5 0.04169081129911689 7
4 12 1 6 0.7884652755310698 8
4 12 1 7 0.7174333150402276 2
4 12 1 8 0.1667483712746397 6
4 12 1 9 0.021366052828595716 4
4 12 1 10 0.5939693647295035 8
4 12 2 1 0.44021194299291255 7
4 12 2 2 0.834060105169342 6
4 12 2 3 0.9802888417746335 7
4 12 2 4 0.07659878182076563 2
4 12 2 5 0.6560331733354485 2
4 12 2 6 0.6714576173452791 7
4 12 2 7 0.14049511452533459 9
4 12 2 8 0.6939078440843293 7
4 12 2 9 0.3151169741973119 7
4 12 2 10 0.15070770605413286 4
4 12 3 1 0.2793722366911864 4
4 12 3 2 0.2547384515445623 4
4 12 3 3 0.3951705888696133 1
4 12 3 4 0.723364725351533 5
4 12 3 5 0.9296438446486263 1
4 12 3 6 0.7693363572563052 8
4 12 3 7 0.144798760870414 6
4 12 3 8 0.7403232147261158 3
4 12 3 9 0.772587602021204 6
4 12 3 10 0.7850358180872528 10
4 12 4 1 0.7611474343786117 5
4 12 4 2 0.844183901844877 9
4 12 4 3 0.4836081809066328 4
4 12 4 4 0.21092933125428737 9
4 12 4 5 0.6869384689355124 6
4 12 4 6 0.11526034614839586 8
4 12 4 7 0.8336292207140392 9
4 12 4 8 0.5532153419812486 10
4 12 4 9 0.2124282398548636 10
4 12 4 10 0.04933012772770162 4
4 12 5 1 0.4383568630030982 4
4 12 5 2 0.2763432507286656 2
4 12 5 3 0.1746257018665328 7
4 12 5 4 0.30100309291028504 2
4 12 5 5 0.8085894957193712 10
4 12 5 6 0.4039755511942853 3
4 12 5 7 0.2694719285763084 1
4 12 5 8 0.09120287063403243 1
4 12 5 9 0.9344374134759622 5
4 12 5 10 0.03439889748784508 9
4 12 6 1 0.32453536978246256 7
4 12 6 2 0.7191434296970003 4
4 12 6 3 0.13423951366097386 2
4 12 6 4 0.11832041714074537 10
4 12 6 5 0.7857606170927898 8
4 12 6 6 0.908086067883906 8
4 12 6 7 0.07066397771674071 5
4 12 6 8 0.9133018468655201 8
4 12 6 9 0.17333282011791817 5
4 12 6 10 0.3015725873623618 6
4 12 7 1 0.3921718889305038 9
4 12 7 2 0.2923388362918392 5
4 12 7 3 0.1967405657745841 8
4 12 7 4 0.4072438505840186 1
4 12 7 5 0.9218011152156931 9
4 12 7 6 0.16419991133974732 8
4 12 7 7 0.9811428807571589 10
4 12 7 8 0.6223428584626213 8
4 12 7 9 0.9850945792258495 8
4 12 7 10 0.0027692759753614737 6
4 12 8 1 0.27335906283608036 8
4 12 8 2 0.6563052837852765 6
4 12 8 3 0.42622442642788594 8
4 12 8 4 0.5619167947428421 3
4 12 8 5 0.24102601011249603 1
4 12 8 6 0.4905561482709496 9
4 12 8 7 0.24606594350186817 8
4 12 8 8 0.281370041045349 3
4 12 8 9 0.1618775819013627 3
4 12 8 10 0.03820855731340256 2
4 12 9 1 0.5927081937684334 2
4 12 9 2 0.9248613050354896 10
4 12 9 3 0.4419689394939613 7
4 12 9 4 0.6830723133769315 9
4 12 9 5 0.4475498395993355 9
4 12 9 6 0.7490767993325587 2
4 12 9 7 0.937189815341602 6
4 12 9 8 0.3666940751879968 5
4 12 9 9 0.878058371530109 5
4 12 9 10 0.7140976678664974 5
4 12 10 1 0.09349413375210724 5
4 12 10 2 0.670501453489303 10
4 12 10 3 0.5949390536233028 3
4 12 10 4 0.697800144997915 9
4 12 10 5 0.9805032101714877 8
4 12 10 6 0.6268792003863356 5
4 12 10 7 0.6708980331867765 3
4 12 10 8 0.7968353594735949 9
4 12 10 9 0.6007461133836112 4
4 12 10 10 0.9269761996375988 10
4 12 11 1 0.35088742517985216 2
4 12 11 2 0.5121428089197472 5
4 12 11 3 0.9623067925969059 6
4 12 11 4 0.06496180661171957 3
4 12 11 5 0.3037108625624241 1
4 12 11 6 0.36766783351309873 6
4 12 11 7 0.766615378348286 2
4 12 11 8 0.5498143030696623 1
4 12 11 9 0.48101297268809173 4
4 12 11 10 0.428880708305061 8
4 12 12 1 0.15930118261236315 9
4 12 12 2 0.25237017805121076 3
4 12 12 3 0.14968543272883172 8
4 12 12 4 0.505432982800419 8
4 12 12 5 0.19226453259128973 5
4 12 12 6 0.40338549688955805 8
4 12 12 7 0.3328823632206638 2
4 12 12 8 0.7015347641536417 2
4 12 12 9 0.2210711429148272 9
4 12 12 10 0.7512838641870846 5
4 12 13 1 0.5297454918759495 7
4 12 13 2 0.034884782316099816 10
4 12 13 3 0.8954842587454065 8
4 12 13 4 0.9696267571532458 9
4 12 13 5 0.9402660573702438 9
4 12 13 6 0.6141587573472027 4
4 12 13 7 0.8517868139010533 8
4 12 13 8 0.9029379297882415 3
4 12 13 9 0.28429677789359986 5
4 12 13 10 0.2837484300082692 2
4 12 14 1 0.37055196733870943 5
4 12 14 2 0.5676663563640487 9
4 12 14 3 0.3299700470414365 7
4 12 14 4 0.45656718293646403 10
4 12 14 5 0.6927783861748981 3
4 12 14 6 0.50921036329235 8
4 12 14 7 0.11918150078264955 2
4 12 14 8 0.7229897123430936 5
4 12 14 9 0.8207344075707218 9
4 12 14 10 0.4581558989244604 1
4 12 15 1 0.45420489328147307 2
4 12 15 2 0.381559110687964 3
4 12 15 3 0.6636232021229085 8
4 12 15 4 0.763184682992448 7
4 12 15 5 0.7217530725132862 9
4 12 15 6 0.16044089131565098 4
4 12 15 7 0.1158677694923369 6
4 12 15 8 0.7509142795433749 10
4 12 15 9 0.155495688886367 3
4 12 15 10 0.07829173418665047 5
4 12 16 1 0.5029698551234518 3
4 12 16 2 0.11175075081550923 1
4 12 16 3 0.6781122073814578 8
4 12 16 4 0.7996699571800786 7
4 12 16 5 0.44709832994662724 1
4 12 16 6 0.2771601403365658 4
4 12 16 7 0.8461789524170246 4
4 12 16 8 0.20772849630145063 1
4 12 16 9 0.11771712713015137 3
4 12 16 10 0.7533621792297265 7
4 12 17 1 0.660177565699854 8
4 12 17 2 0.8284784068207184 7
4 12 17 3 0.5064737444504003 5
4 12 17 4 0.8817069879800076 9
4 12 17 5 0.16696842689220914 8
4 12 17 6 0.7112810476650975 6
4 12 17 7 0.19577422942851386 2
4 12 17 8 0.14425908969930246 7
4 12 17 9 0.9008029004870194 8
4 12 17 10 0.7255533698300441 2
4 12 18 1 0.3264416255080007 4
4 12 18 2 0.4346419567452078 3
4 12 18 3 0.7286584477518467 7
4 12 18 4 0.29511237192162476 9
4 12 18 5 0.10757155738813551 5
4 12 18 6 0.7266114179658493 6
4 12 18 7 0.6545293999320164 10
4 12 18 8 0.6827950367279715 1
4 12 18 9 0.7209795836016397 4
4 12 18 10 0.5875063842171613 9
5 1 1 1 0.7667841195453554 2
5 1 1 2 0.8449752177939792 1
5 1 1 3 0.6580345119987575 10
5 1 1 4 0.8005060465193385 7
5 1 1 5 0.010361225271013463 3
5 1 1 6 0.7104041172809527 5
5 1 1 7 0.6691213712901721 3
5 1 1 8 0.4162627004747197 10
5 1 1 9 0.31731155489740603 8
5 1 1 10 0.4896360936164257 6
5 1 2 1 0.9849069810150147 6
5 1 2 2 0.6299251954759337 9
5 1 2 3 0.14662645473330127 8
5 1 2 4 0.09055194617208528 1
5 1 2 5 0.9007080725407559 5
5 1 2 6 0.5502514162685784 3
5 1 2 7 0.5507459584494306 6
5 1 2 8 0.6711739295524726 4
5 1 2 9 0.9982996691723722 9
5 1 2 10 0.324449100484274 9
5 1 3 1 0.9588270533573563 8
5 1 3 2 0.058707811532589305 8
5 1 3 3 0.5264702462907797 9
5 1 3 4 0.500721778840251 8
5 1 3 5 0.11842072337873621 7
5 1 3 6 0.2013180489705727 3
5 1 3 7 0.6493565747746718 8
5 1 3 8 0.560333288977175 10
5 1 3 9 0.3431856584999796 7
5 1 3 10 0.944757205623368 8
5 1 4 1 0.08715342034422069 6
5 1 4 2 0.5517251221744208 8
5 1 4 3 0.1593275393840312 2
5 1 4 4 0.7692024932496669 8
5 1 4 5 0.05231665477546299 9
5 1 4 6 0.8780282639357816 3
5 1 4 7 0.43268798705211164 3
5 1 4 8 0.12656440150220216 2
5 1 4 9 0.5975238924662625 6
5 1 4 10 0.43328178918794946 2
5 1 5 1 0.013445945551659233 1
5 1 5 2 0.08881341660411701 5
5 1 5 3 0.12525993503108324 1
5 1 5 4 0.02122447201187705 8
5 1 5 5 0.007385050396343296 4
5 1 5 6 0.5825925049165186 5
5 1 5 7 0.813730239549755 7
5 1 5 8 0.9101829139027122 5
5 1 5 9 0.5212322037569213 3
5 1 5 10 0.33332590953953367 6
5 1 6 1 0.09945123142430912 9
5 1 6 2 0.12338397896443198 9
5 1 6 3 0.4441256989625001 8
5 1 6 4 0.6073756522207443 5
5 1 6 5 0.4026925163533298 10
5 1 6 6 0.6921215619310451 9
5 1 6 7 0.8221987023684805 4
5 1 6 8 0.07209521588043843 9
5 1 6 9 0.22248969115444994 5
5 1 6 10 0.622489280437895 5
5 1 7 1 0.02755288776466258 7
5 1 7 2 0.13246531125327088 6
5 1 7 3 0.8204506481200232 6
5 1 7 4 0.9578061586021219 5
5 1 7 5 0.14764820610858742 2
5 1 7 6 0.7129942575895388 7
5 1 7 7 0.44527793288759066 8
5 1 7 8 0.13563189005803034 10
5 1 7 9 0.23915173470277673 10
5 1 7 10 0.9505078615525645 5
5 1 8 1 0.6421244794099324 4
5 1 8 2 0.22781245797601335 1
5 1 8 3 0.923594727019514 2
5 1 8 4 0.8424482316693954 9
5 1 8 5 0.09940598142749513 1
5 1 8 6 0.7717642384344183 2
5 1 8 7 0.8707784228656351 7
5 1 8 8 0.5448407989530235 1
5 1 8 9 0.33407757207954913 8
5 1 8 10 0.8588616004343544 9
5 1 9 1 0.5269760679029498 8
5 1 9 2 0.9539919124927124 3
5 1 9 3 0.05882201885501781 5
5 1 9 4 0.5489551555024034 7
5 1 9 5 0.817256801743054 3
5 1 9 6 0.32878879498061575 10
5 1 9 7 0.6942786783745394 6
5 1 9 8 0.8676165819403342 8
5 1 9 9 0.3488160475583283 4
5 1 9 10 0.7906682300018751 10
5 1 10 1 0.471886553109533 5
5 1 10 2 0.8793474237702408 3
5 1 10 3 0.3316088289159025 3
5 1 10 4 0.2740940378048796 7
5 1 10 5 0.8930184678692138 10
5 1 10 6 0.8928737790989635 9
5 1 10 7 0.5196603120301241 1
5 1 10 8 0.4623285998835449 1
5 1 10 9 0.8119884399793802 2
5 1 10 10 0.138404300317009 1
5 1 11 1 0.7965782340943247 8
5 1 11 2 0.34027199331766733 3
5 1 11 3 0.8747884883750828 2
5 1 11 4 0.309027618573936 6
5 1 11 5 0.2034234471222105 2
5 1 11 6 0.5170249230501671 5
5 1 11 7 0.9636968029941078 6
5 1 11 8 0.06628781499715553 2
5 1 11 9 0.8574520215393039 10
5 1 11 10 0.9305597135187695 7
5 1 12 1 0.36049716826299794 2
5 1 12 2 0.5506640890494794 4
5 1 12 3 0.1672907634086237 1
5 1 12 4 0.4775622945093251 3
5 1 12 5 0.2186559165596561 1
5 1 12 6 0.5028807080341143 10
5 1 12 7 0.3251903377944628 1
5 1 12 8 0.6899997392882726 2
5 1 12 9 0.19807398366853368 3
5 1 12 10 0.07679368984374524 8
5 1 13 1 0.338374514142019 7
5 1 13 2 0.6260350491404397 7
5 1 13 3 0.4163295865512693 7
5 1 13 4 0.07185347273795939 8
5 1 13 5 0.8134032151564925 5
5 1 13 6 0.6423163948774827 8
5 1 13 7 0.3039469281246794 1
5 1 13 8 0.30470261608621674 7
5 1 13 9 0.26373521325404226 8
5 1 13 10 0.005018674546309776 1
5 1 14 1 0.8497529151060353 7
5 1 14 2 0.1617022449529405 8
5 1 14 3 0.029470585067031263 4
5 1 14 4 0.051654405207059106 9
5 1 14 5 0.6240547350849825 2
5 1 14 6 0.8697149703818345 2
5 1 14 7 0.4834797968636394 6
5 1 14 8 0.059719085380139925 6
5 1 14 9 0.046404809485457776 8
5 1 14 10 0.26836800798336324 4
5 1 15 1 0.30616543903774984 1
5 1 15 2 0.08164977641885984 5
5 1 15 3 0.5676224749192501 3
5 1 15 4 0.11535528040089904 4
5 1 15 5 0.4379274420055298 7
5 1 15 6 0.5939024015096845 9
5 1 15 7 0.49471830728945243 1
5 1 15 8 0.8762655084599213 5
5 1 15 9 0.44406159116192334 6
5 1 15 10 0.521476954646437 8
5 1 16 1 0.8402741767431441 2
5 1 16 2 0.8797212571643801 2
5 1 16 3 0.01270505791170673 4
5 1 16 4 0.547246375645084 7
5 1 16 5 0.732557450783771 2
5 1 16 6 0.220047346099436 3
5 1 16 7 0.2790115079073898 3
5 1 16 8 0.5226676761310882 3
5 1 16 9 0.22453615595502174 6
5 1 16 10 0.4775930324007782 3
5 1 17 1 0.1158657706754267 6
5 1 17 2 0.8419429917898988 7
5 1 17 3 0.043334915418569375 4
5 1 17 4 0.9443861115699239 7
5 1 17 5 0.7529730255082291 7
5 1 17 6 0.0849533280330208 9
5 1 17 7 0.20146764990874277 5
5 1 17 8 0.5500045112860644 5
5 1 17 9 0.30885245832179153 4
5 1 17 10 0.943599637015746 6
5 1 18 1 0.7480119658246415 4
5 1 18 2 0.8748706284492871 10
5 1 18 3 0.06857317027403298 6
5 1 18 4 0.10272201706168249 9
5 1 18 5 0.07627609619399589 8
5 1 18 6 0.8109969646791048 10
5 1 18 7 0.38494005296712464 4
5 1 18 8 0.24639404813478316 8
5 1 18 9 0.5855040951166639 2
5 1 18 10 0.44928383957066276 2
5 2 1 1 0.4477019407824736 9
5 2 1 2 0.5911909138466003 6
5 2 1 3 0.7796180127118484 2
5 2 1 4 0.9399395368604899 8
5 2 1 5 0.23635569037528414 10
5 2 1 6 0.5610247831045878 5
5 2 1 7 0.46230591880229754 1
5 2 1 8 0.8607258024610224 1
5 2 1 9 0.8151661091388371 6
5 2 1 10 0.023776419575624708 5
5 2 2 1 0.8177117191735328 2
5 2 2 2 0.6516013053956007 9
5 2 2 3 0.7114424647165546 2
5 2 2 4 0.529786869742207 6
5 2 2 5 0.8971166341390923 7
5 2 2 6 0.9076852964143806 8
5 2 2 7 0.88073115536777 5
5 2 2 8 0.3232237452108081 6
5 2 2 9 0.5397941301267876 3
5 2 2 10 0.704347983047703 3
5 2 3 1 0.908875732286279 7
5 2 3 2 0.7201930893877297 4
5 2 3 3 0.6272406475161745 6
5 2 3 4 0.4028672040224325 4
5 2 3 5 0.015203339832187357 3
5 2 3 6 0.7463828654178393 7
5 2 3 7 0.1777366485463352 8
5 2 3 8 0.3889624065580922 4
5 2 3 9 0.9796544970254244 2
5 2 3 10 0.48553708177831334 3
5 2 4 1 0.07470833109204522 3
5 2 4 2 0.41411479883746505 8
5 2 4 3 0.29536459122911596 9
5 2 4 4 0.8547461988809055 9
5 2 4 5 0.3059910595548887 9
5 2 4 6 0.5393006443666187 6
5 2 4 7 0.24578846820404576 10
5 2 4 8 0.44206499183512205 6
5 2 4 9 0.9965653965470789 10
5 2 4 10 0.4766248531304026 9
5 2 5 1 0.7208273467769143 4
5 2 5 2 0.0815564477775722 1
5 2 5 3 0.9081985188775684 3
5 2 5 4 0.008530114300687508 8
5 2 5 5 0.3519169889695728 9
5 2 5 6 0.9015630999490807 8
5 2 5 7 0.6712512800028861 8
5 2 5 8 0.33699799747401604 7
5 2 5 9 0.5077885937504917 9
5 2 5 10 0.7551718411130077 4
5 2 6 1 0.9605311613175991 5
5 2 6 2 0.668041941409685 4
5 2 6 3 0.07845771488223285 4
5 2 6 4 0.41185875363008695 7
5 2 6 5 0.0677310195403158 3
5 2 6 6 0.5010786646103257 6
5 2 6 7 0.10153763941073268 10
5 2 6 8 0.4686755625611264 4
5 2 6 9 0.5995251258056472 3
5 2 6 10 0.15966078491151314 1
5 2 7 1 0.49830537113019135 2
5 2 7 2 0.5429364324612882 10
5 2 7 3 0.3794754935718765 4
5 2 7 4 0.31241159430667687 3
5 2 7 5 0.675258521226126 2
5 2 7 6 0.43702285431083876 1
5 2 7 7 0.9526928479916509 4
5 2 7 8 0.6788693175160292 2
5 2 7 9 0.061827425313742745 10
5 2 7 10 0.5128994738415331 6
5 2 8 1 0.662961492675071 3
5 2 8 2 0.6366450523268905 3
5 2 8 3 0.2897952398995527 8
5 2 8 4 0.8189027804935834 5
5 2 8 5 0.02932550425124425 10
5 2 8 6 0.031205656981235563 8
5 2 8 7 0.4182871658336571 8
5 2 8 8 0.2557856805682609 10
5 2 8 9 0.6122686273663221 6
5 2 8 10 0.8882089261351266 3
5 2 9 1 0.5653016447343798 5
5 2 9 2 0.45197763788591394 8
5 2 9 3 0.3966454790389091 1
5 2 9 4 0.33711927727390056 3
5 2 9 5 0.05466261256242355 6
5 2 9 6 0.35273682122756966 7
5 2 9 7 0.0797626223202823 7
5 2 9 8 0.38716373618039346 3
5 2 9 9 0.42083977611823864 1
5 2 9 10 0.45722901611380184 3
5 2 10 1 0.5500045811147796 6
5 2 10 2 0.3433170194479396 4
5 2 10 3 0.48382259639765957 3
5 2 10 4 0.8164095948449837 9
5 2 10 5 0.2999966254948887 3
5 2 10 6 0.1721109078738543 6
5 2 10 7 0.4688474458947127 9
5 2 10 8 0.16854198130951448 8
5 2 10 9 0.6091581787567096 8
5 2 10 10 0.21697051203461382 2
5 2 11 1 0.016440170559511746 1
5 2 11 2 0.22613546325443878 9
5 2 11 3 0.7453768356547106 4
5 2 11 4 0.6420703215034927 10
5 2 11 5 0.13963504204194865 1
5 2 11 6 0.45568876894026455 2
5 2 11 7 0.5703891008983166 9
5 2 11 8 0.7632859488393284 10
5 2 11 9 0.13504085733685622 10
5 2 11 10 0.5273975200319824 1
5 2 12 1 0.6387618458507266 3
5 2 12 2 0.7823396088145597 5
5 2 12 3 0.012224276480634066 7
5 2 12 4 0.4979548710573567 9
5 2 12 5 0.7397228010817701 10
5 2 12 6 0.21925824852636133 7
5 2 12 7 0.8173255943948284 5
5 2 12 8 0.8838728681227842 4
5 2 12 9 0.4791033818567858 1
5 2 12 10 0.5355233616081052 6
5 2 13 1 0.36456621141732914 9
5 2 13 2 0.014147984746638587 8
5 2 13 3 0.946948836931762 6
5 2 13 4 0.09101672287581497 2
5 2 13 5 0.3169645124769054 8
5 2 13 6 0.8177690293938792 6
5 2 13 7 0.3394262224820114 4
5 2 13 8 0.30059173765177927 4
5 2 13 9 0.6263363502754127 8
5 2 13 10 0.2303998847342309 9
5 2 14 1 0.2658169300023495 9
5 2 14 2 0.1455313997515153 10
5 2 14 3 0.8564281582877886 5
5 2 14 4 0.9238299999600303 3
5 2 14 5 0.2569052867007834 3
5 2 14 6 0.008336878252701463 9
5 2 14 7 0.5751267440460691 2
5 2 14 8 0.588040793909731 6
5 2 14 9 0.47941489850571806 9
5 2 14 10 0.6486982008804437 9
5 2 15 1 0.3338876172636065 3
5 2 15 2 0.5348091618269307 9
5 2 15 3 0.08067062911348011 1
5 2 15 4 0.054571282396923215 7
5 2 15 5 0.09218847413520048 7
5 2 15 6 0.2855790710943388 7
5 2 15 7 0.872352861546535 9
5 2 15 8 0.16149905312015533 7
5 2 15 9 0.5867762519982104 9
5 2 15 10 0.37023726617170283 6
5 2 16 1 0.6975960465699022 7
5 2 16 2 0.9569328832042592 1
5 2 16 3 0.20746868344615776 10
5 2 16 4 0.17476500310016252 10
5 2 16 5 0.9526242231653349 9
5 2 16 6 0.2924385624315171 6
5 2 16 7 0.40948233521239696 5
5 2 16 8 0.5288402496745546 1
5 2 16 9 0.7995221024512559 6
5 2 16 10 0.35183203461730894 4
5 2 17 1 0.33548623906893027 2
5 2 17 2 0.5456453387147732 1
5 2 17 3 0.10225144606445546 9
5 2 17 4 0.7512202146038671 8
5 2 17 5 0.9760649902221229 7
5 2 17 6 0.8589404593043685 10
5 2 17 7 0.37382924261295636 2
5 2 17 8 0.5998831543717397 7
5 2 17 9 0.3472600221025717 5
5 2 17 10 0.7751642488737438 7
5 2 18 1 0.8967016162676488 10
5 2 18 2 0.2934352471077939 7
5 2 18 3 0.7699492904579974 9
5 2 18 4 0.1968187990776762 7
5 2 18 5 0.10018563550799842 5
5 2 18 6 0.6293963048888443 7
5 2 18 7 0.5020892510011523 7
5 2 18 8 0.3185300297613647 2
5 2 18 9 0.19126306279349958 4
5 2 18 10 0.933131378465295 1
5 3 1 1 0.661433646083694 6
5 3 1 2 0.941823165484827 1
5 3 1 3 0.07069422119211888 7
5 3 1 4 0.6275749073039449 10
5 3 1 5 0.21791670936337015 8
5 3 1 6 0.8924056885419175 3
5 3 1 7 0.9196545086001865 6
5 3 1 8 0.05580352427029156 8
5 3 1 9 0.12586078961045566 7
5 3 1 10 0.5651430641601116 1
5 3 2 1 0.8277443121111684 10
5 3 2 2 0.9687941633630816 7
5 3 2 3 0.6242531369219506 8
5 3 2 4 0.4864659016281274 4
5 3 2 5 0.7181294906468756 1
5 3 2 6 0.4422444916875198 8
5 3 2 7 0.522866526268827 8
5 3 2 8 0.10858254957455304 1
5 3 2 9 0.6460638456543645 9
5 3 2 10 0.28799965356888535 6
5 3 3 1 0.5602780751721113 8
5 3 3 2 0.6719996236299873 8
5 3 3 3 0.8498131329257677 2
5 3 3 4 0.8331009526395061 9
5 3 3 5 0.646906060996774 10
5 3 3 6 0.9295008207169272 5
5 3 3 7 0.4154960631162663 1
5 3 3 8 0.8162844485473089 9
5 3 3 9 0.25030657361962283 7
5 3 3 10 0.19608469268684314 1
5 3 4 1 0.0547936037785014 4
5 3 4 2 0.4106419419627928 8
5 3 4 3 0.43410572431396155 10
5 3 4 4 0.6037975219958505 8
5 3 4 5 0.332667962574166 7
5 3 4 6 0.5586012257436578 6
5 3 4 7 0.37130218569766626 4
5 3 4 8 0.8066279209718479 1
5 3 4 9 0.6722621193398027 4
5 3 4 10 0.8250279117561164 5
5 3 5 1 0.1990129159415388 3
5 3 5 2 0.37603117975752476 1
5 3 5 3 0.5047596608298622 9
5 3 5 4 0.12411168613792822 7
5 3 5 5 0.889095116270754 1
5 3 5 6 0.5612667687519799 2
5 3 5 7 0.36601571203866723 3
5 3 5 8 0.7600038280662069 10
5 3 5 9 0.891260044353844 4
5 3 5 10 0.5948581706948475 2
5 3 6 1 0.6971143839673163 3
5 3 6 2 0.07742665725077402 4
5 3 6 3 0.8924062360631095 3
5 3 6 4 0.32784972930173817 4
5 3 6 5 0.17557785759608968 5
5 3 6 6 0.3578270270155691 2
5 3 6 7 0.891533376472045 9
5 3 6 8 0.8882166897450609 7
5 3 6 9 0.45685659058737127 5
5 3 6 10 0.82207615141103 6
5 3 7 1 0.1484214746534377 7
5 3 7 2 0.6383968151849118 8
5 3 7 3 0.233100580773126 6
5 3 7 4 0.35939527112739467 3
5 3 7 5 0.907718868060566 10
5 3 7 6 0.22009459353241767 5
5 3 7 7 0.6126797776010194 8
5 3 7 8 0.6359202297068589 8
5 3 7 9 0.9803130136928544 1
5 3 7 10 0.6521895340618172 4
5 3 8 1 0.816883788664015 9
5 3 8 2 0.40415860806995607 5
5 3 8 3 0.49261921557629884 9
5 3 8 4 0.06409029733556015 2
5 3 8 5 0.05844564549654396 7
5 3 8 6 0.07076845569725965 10
5 3 8 7 0.20969886774420143 3
5 3 8 8 0.8913806602782612 7
5 3 8 9 0.714627663073667 8
5 3 8 10 0.6767051816017655 4
5 3 9 1 0.035179689471403264 10
5 3 9 2 0.212861974751533 7
5 3 9 3 0.9501544299392805 9
5 3 9 4 0.5176805212799541 9
5 3 9 5 0.25360384547083514 4
5 3 9 6 0.9806020912315513 8
5 3 9 7 0.36709603878439867 2
5 3 9 8 0.9996280916729622 5
5 3 9 9 0.9100226988761623 5
5 3 9 10 0.9962977085210921 4
5 3 10 1 0.9032820543159877 8
5 3 10 2 0.4624124685035561 6
5 3 10 3 0.49656620266488927 1
5 3 10 4 0.47088246870687 2
5 3 10 5 0.01762694132914766 8
5 3 10 6 0.9405733778100296 7
5 3 10 7 0.9582914651995105 8
5 3 10 8 0.5830069527643855 7
5 3 10 9 0.4202659305974106 7
5 3 10 10 0.23719147547500385 9
5 3 11 1 0.4701596733121728 1
5 3 11 2 0.7737511982207762 9
5 3 11 3 0.41856721133432084 1
5 3 11 4 0.5549897471680573 10
5 3 11 5 0.17053191435536597 9
5 3 11 6 0.7727170326962983 7
5 3 11 7 0.36492184540539285 3
5 3 11 8 0.9475453814999616 2
5 3 11 9 0.44003333782684173 2
5 3 11 10 0.0692161022110721 10
5 3 12 1 0.557715395428823 9
5 3 12 2 0.11907356923507229 6
5 3 12 3 0.16071632232882505 1
5 3 12 4 0.174094611512019 4
5 3 12 5 0.254300395363925 10
5 3 12 6 0.22382029969186312 10
5 3 12 7 0.4136165477928059 8
5 3 12 8 0.45693829567367017 6
5 3 12 9 0.9238747829901216 3
5 3 12 10 0.7785242061362906 4
5 3 13 1 0.5660842105512777 7
5 3 13 2 0.8057898272469238 2
5 3 13 3 0.8314407064217607 6
5 3 13 4 0.21138048569265455 1
5 3 13 5 0.018511852358336744 4
5 3 13 6 0.6217725764650448 5
5 3 13 7 0.5497220335279855 1
5 3 13 8 0.7796970362802583 4
5 3 13 9 0.6324820324650285 8
5 3 13 10 0.288921900658214 6
5 3 14 1 0.6092382626781117 9
5 3 14 2 0.5876989721262107 8
5 3 14 3 0.5978098381245452 7
5 3 14 4 0.40600201205883746 4
5 3 14 5 0.5918039004039887 1
5 3 14 6 0.22806207481233431 4
5 3 14 7 0.1978142170725764 8
5 3 14 8 0.1583832801954762 8
5 3 14 9 0.7413703954094024 10
5 3 14 10 0.9690163228025102 6
5 3 15 1 0.8215353557045937 2
5 3 15 2 0.3229062762428625 4
5 3 15 3 0.7412893463349478 2
5 3 15 4 0.8859718708345607 5
5 3 15 5 0.5091748755469795 1
5 3 15 6 0.15887992150375474 1
5 3 15 7 0.7572104575296309 1
5 3 15 8 0.6609306750115759 6
5 3 15 9 0.5806311010889069 4
5 3 15 10 0.4113001745828998 7
5 3 16 1 0.17209861919734504 7
5 3 16 2 0.8557726285892635 7
5 3 16 3 0.31244796742200953 9
5 3 16 4 0.5260809511380047 8
5 3 16 5 0.11732296287302135 2
5 3 16 6 0.8795228067053201 1
5 3 16 7 0.09899997520994863 3
5 3 16 8 0.29162963154621824 9
5 3 16 9 0.5394242978012046 9
5 3 16 10 0.1252739670044153 6
5 3 17 1 0.5177640714602901 4
5 3 17 2 0.5115557279187668 7
5 3 17 3 0.1633228513734808 8
5 3 17 4 0.12316603962086725 1
5 3 17 5 0.7246977366754414 3
5 3 17 6 0.6566126310402395 6
5 3 17 7 0.04707821380651345 4
5 3 17 8 0.08495135818647914 8
5 3 17 9 0.758999095425877 4
5 3 17 10 0.617719010741963 10
5 3 18 1 0.3833153393895825 2
5 3 18 2 0.09524978020411923 7
5 3 18 3 0.06849156105893173 5
5 3 18 4 0.740001807608011 1
5 3 18 5 0.5537381024039505 8
5 3 18 6 0.45597644616120137 6
5 3 18 7 0.4122499118121019 10
5 3 18 8 0.05324690254559783 5
5 3 18 9 0.14827375449052393 4
5 3 18 10 0.708257325302451 5
5 4 1 1 0.14550614042733112 10
5 4 1 2 0.5584328862357937 7
5 4 1 3 0.7630575562660439 1
5 4 1 4 0.41754972138002777 3
5 4 1 5 0.14065699012772548 9
5 4 1 6 0.40925702257488306 6
5 4 1 7 0.6607292304998627 1
5 4 1 8 0.24042575932078558 1
5 4 1 9 0.9667902059260777 4
5 4 1 10 0.18650029528872225 8
5 4 2 1 0.8640666086195296 7
5 4 2 2 0.400555979775301 5
5 4 2 3 0.2428612021143477 10
5 4 2 4 0.5962705774161555 1
5 4 2 5 0.5094661985444037 4
5 4 2 6 0.4207218126729221 5
5 4 2 7 0.7137445729901376 9
